id,domain,last_scraped_at,ats,job_metadata
"285917","qgenda.com","2024-03-13 16:53:02.687+00","linkedin","{""jobCount"": 22, ""officeLocationType"": {""hybrid"": 19, ""remote"": 1, ""on-site"": 2}}"
"329015","noww.in","2024-03-06 09:14:04.883+00","linkedin","{""jobCount"": ""19"", ""officeLocationType"": {""hybrid"": ""2"", ""remote"": ""2"", ""on-site"": ""15""}}"
"247419","umotif.com","2024-03-20 08:24:03.224+00","linkedin","{""id"": 247419, ""jobCount"": 4, ""officeLocations"": null, ""officeLocationType"": {""hybrid"": null, ""remote"": 4, ""on-site"": null}, ""remoteOfficeLocations"": [""united states"", ""united kingdom""]}"
"233203","innovativesys.com","2024-03-06 09:13:37.709+00","linkedin","{""jobCount"": ""13"", ""officeLocations"": null, ""officeLocationType"": {""hybrid"": ""12"", ""remote"": ""1""}, ""remoteOfficeLocations"": [""chicago, il""]}"
"739152","90seconds.com","2024-03-08 16:36:19.875+00","linkedin","{""jobCount"": ""5"", ""officeLocationType"": {""hybrid"": ""1"", ""remote"": ""4""}}"
"241346","lineadatascan.com","2024-03-06 09:10:14.069+00","linkedin","{""jobCount"": ""1"", ""officeLocationType"": {""remote"": ""1""}}"
"161593","workwhilejobs.com","2024-03-05 19:22:35.008+00","linkedin","{""jobCount"": ""3"", ""officeLocations"": null, ""officeLocationType"": {""remote"": ""3""}, ""remoteOfficeLocations"": [""united states""]}"
"291830","ranenetwork.com","2024-03-05 23:00:08.183+00","linkedin","{""jobCount"": ""2"", ""officeLocationType"": {""remote"": ""2""}}"
"103555","aodocs.com","2024-02-26 13:12:35.495+00","linkedin","{""jobCount"": ""4"", ""officeLocationType"": {""hybrid"": ""2"", ""remote"": ""2""}}"
"326977","kodekloud.com","2024-03-06 09:09:46.125+00","linkedin","{""jobCount"": ""3"", ""officeLocations"": null, ""officeLocationType"": {""remote"": ""2""}, ""remoteOfficeLocations"": [""greater kolkata area"", ""singapore, singapore"", ""bengaluru, karnataka, india""]}"
"171220","acryldata.io","2024-03-05 18:22:02.867+00","linkedin","{""jobCount"": ""4"", ""officeLocations"": null, ""officeLocationType"": {""remote"": ""4""}, ""remoteOfficeLocations"": [""gold coast"", ""united states""]}"
"308611","unistal.com","2024-03-06 09:55:50.235+00","linkedin","{""jobCount"": ""1"", ""officeLocationType"": {""remote"": ""1""}}"
"125032","unistal.com","2024-02-25 10:51:27.606+00","linkedin","{""jobCount"": ""1"", ""officeLocationType"": {""remote"": ""1""}}"
"286018","i22.de","2024-03-13 22:13:33.128+00","linkedin","{""jobCount"": 7, ""officeLocationType"": {""hybrid"": null, ""remote"": null, ""on-site"": 7}}"
"167821","swissborg.com","2024-03-15 16:04:27.876+00","linkedin","{""jobCount"": 38, ""officeLocations"": null, ""officeLocationType"": {""hybrid"": null, ""remote"": 38, ""on-site"": null}, ""remoteOfficeLocations"": [""porto, porto, portugal"", ""torreon metropolitan area"", ""budapest, budapest, hungary"", ""toronto, ontario, canada"", ""london, england, united kingdom"", ""tallinn, harjumaa, estonia"", ""lausanne, vaud, switzerland"", ""lisboa, lisbon, portugal"", ""barcelona, catalonia, spain"", ""madrid, community of madrid, spain"", ""warsaw, mazowieckie, poland""]}"
"757273","abpconsultancy.com","2024-03-08 18:07:08.473+00","linkedin","{""jobCount"": ""1"", ""officeLocationType"": {""hybrid"": ""1""}}"
"102296","abpconsultancy.com","2024-02-26 12:11:51.239+00","linkedin","{""jobCount"": ""2"", ""officeLocationType"": {""hybrid"": ""2""}}"
"175920","kranzassoc.com","2024-02-26 11:08:36.949+00","linkedin","{""jobCount"": ""11"", ""officeLocationType"": {""remote"": ""8"", ""on-site"": ""3""}}"
"172725","onyxcentersource.com","2024-02-26 09:13:54.609+00","linkedin","{""jobCount"": ""9"", ""officeLocationType"": {""hybrid"": ""3"", ""remote"": ""2"", ""on-site"": ""4""}}"
"316901","gamerstag.in","2024-03-06 08:44:37.464+00","linkedin","{""jobCount"": ""4"", ""officeLocationType"": {""remote"": ""4""}}"
"292643","symptai.com","2024-03-06 00:40:39.857+00","linkedin","{""jobCount"": ""2"", ""officeLocationType"": {""remote"": ""2""}}"
"251532","exati.com.br","2024-03-05 20:07:01.593+00","linkedin","{""jobCount"": ""7"", ""officeLocations"": null, ""officeLocationType"": {""hybrid"": ""2"", ""remote"": ""1"", ""on-site"": ""4""}, ""remoteOfficeLocations"": [""curitiba, paraná, brazil""]}"
"602275","spaceapegames.com","2024-03-14 03:42:46.875+00","linkedin","{""jobCount"": 16, ""officeLocations"": null, ""officeLocationType"": {""hybrid"": 14, ""remote"": 1, ""on-site"": 1}, ""remoteOfficeLocations"": [""united kingdom""]}"
"172200","assigncorp.com","2024-02-26 10:13:47.981+00","linkedin","{""jobCount"": ""2"", ""officeLocationType"": {""remote"": ""2""}}"
"600077","usertesting.com","2024-03-14 11:46:42.131+00","linkedin","{""jobCount"": 55, ""officeLocationType"": {""hybrid"": 5, ""remote"": 14, ""on-site"": 36}}"
"302328","mechanized.ai","2024-03-06 08:38:20.667+00","linkedin","{""jobCount"": ""2"", ""officeLocations"": null, ""officeLocationType"": {""remote"": ""2""}, ""remoteOfficeLocations"": [""argentina""]}"
"257530","tecnosoftware.com","2024-03-05 20:14:02.052+00","linkedin","{""jobCount"": ""11"", ""officeLocations"": null, ""officeLocationType"": {""hybrid"": ""8"", ""remote"": ""3""}, ""remoteOfficeLocations"": [""buenos aires province, argentina"", ""argentina""]}"
"103866","artisantalent.com","2024-02-25 21:02:22.433+00","linkedin","{""jobCount"": ""31"", ""officeLocationType"": {""hybrid"": ""12"", ""remote"": ""18"", ""on-site"": ""1""}}"
"251666","puppyspot.com","2024-03-05 19:27:42.658+00","linkedin","{""jobCount"": ""2"", ""officeLocationType"": {""remote"": ""2""}}"
"247904","wolkk.com","2024-03-05 22:57:55.389+00","linkedin","{""jobCount"": ""5"", ""officeLocationType"": {""hybrid"": ""1"", ""remote"": ""4""}}"
"253461","98thpercentile.com","2024-03-05 19:36:32.801+00","linkedin","{""jobCount"": ""20"", ""officeLocations"": null, ""officeLocationType"": {""remote"": ""3"", ""on-site"": ""17""}, ""remoteOfficeLocations"": [""india""]}"
"151303","transmit.live","2024-03-06 09:15:28.379+00","linkedin","{""jobCount"": ""1"", ""officeLocationType"": {""remote"": ""1""}}"
"600694","hrs.com","2024-03-08 14:10:11.316+00","linkedin","{""jobCount"": ""76"", ""officeLocations"": null, ""officeLocationType"": {""hybrid"": ""57"", ""remote"": ""1"", ""on-site"": ""18""}, ""remoteOfficeLocations"": [""germany""]}"
"112561","hrs.com","2024-02-26 13:02:23.905+00","linkedin","{""jobCount"": ""75"", ""officeLocationType"": {""hybrid"": ""58"", ""remote"": ""1"", ""on-site"": ""16""}}"
"253819","kairos.com","2024-03-14 13:33:42.838+00","linkedin","{""jobCount"": 67, ""officeLocations"": null, ""officeLocationType"": {""hybrid"": null, ""remote"": 1, ""on-site"": 66}, ""remoteOfficeLocations"": [""greater belo horizonte""]}"
"114125","kairos.com","2024-02-26 10:56:53.447+00","linkedin","{""jobCount"": ""66"", ""officeLocationType"": {""remote"": ""1"", ""on-site"": ""65""}}"
"881752","accelya.com","2024-03-19 00:16:13.543+00","linkedin","{""jobCount"": 44, ""officeLocationType"": {""hybrid"": 16, ""remote"": null, ""on-site"": 28}}"
"102358","accelya.com","2024-02-26 13:38:18.477+00","linkedin","{""jobCount"": ""46"", ""officeLocationType"": {""hybrid"": ""19"", ""on-site"": ""27""}}"
"240741","ntconsultcorp.com","2024-03-06 09:09:24.857+00","linkedin","{""jobCount"": ""19"", ""officeLocationType"": {""remote"": ""5"", ""on-site"": ""14""}}"
"173456","ardurra.com","2024-02-26 07:43:53.493+00","linkedin","{""jobCount"": ""185"", ""officeLocationType"": {""hybrid"": ""44"", ""remote"": ""7"", ""on-site"": ""134""}}"
"333952","higg.com","2024-03-06 09:55:56.479+00","linkedin","{""jobCount"": ""4"", ""officeLocationType"": {""remote"": ""4""}}"
"715806","watchguard.com","2024-03-13 23:06:24.276+00","linkedin","{""jobCount"": 20, ""officeLocations"": null, ""officeLocationType"": {""hybrid"": null, ""remote"": 18, ""on-site"": 2}, ""remoteOfficeLocations"": [""united states"", ""spain"", ""milan, lombardy, italy"", ""canada"", ""paris, île-de-france, france"", ""santa rita do sapucaí, minas gerais, brazil""]}"
"306676","isostech.com","2024-03-05 23:48:45.755+00","linkedin","{""jobCount"": ""3"", ""officeLocationType"": {""hybrid"": ""2"", ""remote"": ""1""}}"
"240866","eworldes.com","2024-03-06 09:08:45.134+00","linkedin","{""jobCount"": ""8"", ""officeLocations"": null, ""officeLocationType"": {""hybrid"": ""2"", ""remote"": ""4"", ""on-site"": ""2""}, ""remoteOfficeLocations"": [""united states"", ""cary, nc""]}"
"147246","qonto.com","2024-03-14 01:59:59.138+00","linkedin","{""jobCount"": 89, ""officeLocations"": null, ""officeLocationType"": {""hybrid"": 45, ""remote"": 44, ""on-site"": null}, ""remoteOfficeLocations"": [""milan, lombardy, italy"", ""berlin, berlin, germany"", ""barcelona, catalonia, spain"", ""belgrade, serbia"", ""paris, île-de-france, france""]}"
"241256","greenmangaming.com","2024-03-05 00:53:13.357+00","linkedin","{""jobCount"": ""1"", ""officeLocations"": null, ""officeLocationType"": {""remote"": ""1""}, ""remoteOfficeLocations"": [""london, england, united kingdom""]}"
"149830","7n.com","2024-03-13 19:49:54.288+00","linkedin","{""jobCount"": 6, ""officeLocationType"": {""hybrid"": 4, ""remote"": null, ""on-site"": 2}}"
"255463","fishingbooker.com","2024-03-05 19:50:42.068+00","linkedin","{""jobCount"": ""1"", ""officeLocationType"": {""hybrid"": ""1""}}"
"151660","systal.co.uk","2024-03-20 05:07:47.407+00","linkedin","{""id"": 151660, ""jobCount"": 4, ""officeLocations"": null, ""officeLocationType"": {""hybrid"": 1, ""remote"": 2, ""on-site"": 1}, ""remoteOfficeLocations"": [""manchester area, united kingdom"", ""birmingham, england, united kingdom""]}"
"310360","consultbae.com","2024-03-08 10:21:39.042+00","linkedin","{""jobCount"": ""14"", ""officeLocationType"": {""hybrid"": ""6"", ""on-site"": ""8""}}"
"242076","dtsx.io","2024-03-06 09:17:22.721+00","linkedin","{""jobCount"": ""12"", ""officeLocations"": null, ""officeLocationType"": {""hybrid"": ""1"", ""remote"": ""11""}, ""remoteOfficeLocations"": [""san francisco bay area"", ""mumbai metropolitan region"", ""singapore, singapore"", ""greater tokyo area"", ""new york, ny"", ""birmingham, england, united kingdom"", ""london, england, united kingdom"", ""sydney, new south wales, australia""]}"
"328639","b2b-sellers.com","2024-03-06 10:13:34.938+00","linkedin","{""jobCount"": ""2"", ""officeLocationType"": {""hybrid"": ""1"", ""remote"": ""1""}}"
"111329","global-csg.com","2024-02-26 09:58:38.886+00","linkedin","{""jobCount"": ""23"", ""officeLocationType"": {""hybrid"": ""3"", ""on-site"": ""20""}}"
"246777","newreacheducation.com","2024-03-05 18:50:35.71+00","linkedin","{""jobCount"": ""7"", ""officeLocations"": null, ""officeLocationType"": {""remote"": ""1"", ""on-site"": ""6""}, ""remoteOfficeLocations"": [""united states""]}"
"278167","flightschedulepro.com","2024-03-06 08:52:09.328+00","linkedin","{""jobCount"": ""2"", ""officeLocationType"": {""remote"": ""2""}}"
"306385","proposify.com","2024-03-06 09:08:28.599+00","linkedin","{""jobCount"": ""1"", ""officeLocationType"": {""remote"": ""1""}}"
"173079","vantage.sh","2024-03-05 23:18:15.317+00","linkedin","{""jobCount"": ""15"", ""officeLocationType"": {""remote"": ""5"", ""on-site"": ""10""}}"
"306496","a2zsync.com","2024-03-05 23:46:26.517+00","linkedin","{""jobCount"": ""6"", ""officeLocationType"": {""remote"": ""4"", ""on-site"": ""2""}}"
"327679","civir.es","2024-03-06 09:11:13.212+00","linkedin","{""jobCount"": ""12"", ""officeLocationType"": {""hybrid"": ""3"", ""remote"": ""7"", ""on-site"": ""2""}}"
"141874","eproductivitysoftware.com","2024-03-05 20:10:32.696+00","linkedin","{""jobCount"": ""19"", ""officeLocationType"": {""hybrid"": ""8"", ""remote"": ""7"", ""on-site"": ""4""}}"
"260035","edstem.com","2024-03-05 21:44:42.72+00","linkedin","{""jobCount"": ""2"", ""officeLocations"": null, ""officeLocationType"": {""remote"": ""2""}, ""remoteOfficeLocations"": [""india""]}"
"133795","cedara.io","2024-03-05 21:16:33.21+00","linkedin","{""jobCount"": ""1"", ""officeLocationType"": {""remote"": ""1""}}"
"255551","sixgen.io","2024-03-05 19:51:17.422+00","linkedin","{""jobCount"": ""33"", ""officeLocations"": null, ""officeLocationType"": {""hybrid"": ""1"", ""remote"": ""6"", ""on-site"": ""26""}, ""remoteOfficeLocations"": [""united states""]}"
"117333","newtonvisionco.com","2024-02-26 09:58:06.035+00","linkedin","{""jobCount"": ""4"", ""officeLocationType"": {""remote"": ""4""}}"
"153470","mawoh.de","2024-03-06 09:03:34.327+00","linkedin","{""jobCount"": ""2"", ""officeLocationType"": {""remote"": ""2""}}"
"306409","cityinnovate.com","2024-03-05 23:45:51.068+00","linkedin","{""jobCount"": ""7"", ""officeLocationType"": {""remote"": ""6"", ""on-site"": ""1""}}"
"241363","folks.la","2024-03-06 09:52:09.108+00","linkedin","{""jobCount"": ""3"", ""officeLocationType"": {""hybrid"": ""2"", ""remote"": ""1""}}"
"315720","jps-iq.com","2024-03-06 09:10:04.376+00","linkedin","{""jobCount"": ""1"", ""officeLocations"": null, ""officeLocationType"": {""remote"": ""1""}, ""remoteOfficeLocations"": [""philippines""]}"
"159365","datarobot.com","2024-03-19 18:55:43.374+00","linkedin","{""id"": 159365, ""jobCount"": 69, ""officeLocations"": null, ""officeLocationType"": {""hybrid"": null, ""remote"": 40, ""on-site"": 29}, ""remoteOfficeLocations"": [""washington, united states"", ""massachusetts, united states"", ""california, united states"", ""new york, united states"", ""japan"", ""texas, united states"", ""ireland"", ""poland"", ""washington, dc"", ""germany"", ""united kingdom"", ""denmark""]}"
"250386","coachdaveacademy.com","2024-03-05 19:20:57.316+00","linkedin","{""jobCount"": ""1"", ""officeLocations"": null, ""officeLocationType"": {""remote"": ""1""}, ""remoteOfficeLocations"": [""united kingdom""]}"
"710251","answernet.com","2024-03-20 05:52:11.51+00","linkedin","{""id"": 710251, ""jobCount"": 11, ""officeLocations"": null, ""officeLocationType"": {""hybrid"": null, ""remote"": 10, ""on-site"": 1}, ""remoteOfficeLocations"": [""montreal, quebec, canada"", ""el paso, tx"", ""akron, oh"", ""philadelphia, pa"", ""richmond, va"", ""houston, tx"", ""toronto, ontario, canada""]}"
"103528","answernet.com","2024-02-25 21:27:45.971+00","linkedin","{""jobCount"": ""18"", ""officeLocationType"": {""remote"": ""16"", ""on-site"": ""2""}}"
"235200","learning-genie.com","2024-03-06 09:49:01.744+00","linkedin","{""jobCount"": ""4"", ""officeLocationType"": {""remote"": ""4""}}"
"135425","proxet.com","2024-03-06 08:46:55.298+00","linkedin","{""jobCount"": ""6"", ""officeLocationType"": {""hybrid"": ""2"", ""remote"": ""3"", ""on-site"": ""1""}}"
"292424","binary-studio.com","2024-03-06 00:29:28.949+00","linkedin","{""jobCount"": ""1"", ""officeLocations"": null, ""officeLocationType"": {""remote"": ""1""}, ""remoteOfficeLocations"": [""ukraine""]}"
"252956","esis-italia.com","2024-03-06 09:04:07.051+00","linkedin","{""jobCount"": ""11"", ""officeLocationType"": {""hybrid"": ""7"", ""remote"": ""3"", ""on-site"": ""1""}}"
"295267","testerwork.com","2024-03-05 23:09:32.23+00","linkedin","{""jobCount"": ""3"", ""officeLocationType"": {""remote"": ""3""}}"
"264343","4crisk.ai","2024-03-05 23:12:47.24+00","linkedin","{""jobCount"": ""2"", ""officeLocationType"": {""remote"": ""1"", ""on-site"": ""1""}}"
"299199","constructor.io","2024-03-05 23:18:17.277+00","linkedin","{""jobCount"": ""21"", ""officeLocationType"": {""remote"": ""21""}}"
"283341","parkmobile.io","2024-03-18 22:20:34.37+00","linkedin","{""id"": 283341, ""jobCount"": 11, ""officeLocations"": null, ""officeLocationType"": {""hybrid"": 1, ""remote"": 2, ""on-site"": 8}, ""remoteOfficeLocations"": [""united states"", ""west new york, nj""]}"
"168254","dicentral.com","2024-02-26 09:10:21+00","linkedin","{""jobCount"": ""83"", ""officeLocationType"": {""hybrid"": ""3"", ""remote"": ""17"", ""on-site"": ""63""}}"
"250522","axians.de","2024-03-05 19:21:30.659+00","linkedin","{""jobCount"": ""5"", ""officeLocations"": null, ""officeLocationType"": {""hybrid"": ""4"", ""remote"": ""1""}, ""remoteOfficeLocations"": [""germany""]}"
"698178","auditdata.com","2024-03-08 10:30:16.477+00","linkedin","{""jobCount"": ""5"", ""officeLocationType"": {""remote"": ""5""}}"
"108025","dealeron.com","2024-02-26 12:24:28.029+00","linkedin","{""jobCount"": ""6"", ""officeLocationType"": {""remote"": ""6""}}"
"129738","involves.com","2024-03-05 23:12:53.301+00","linkedin","{""jobCount"": ""15"", ""officeLocationType"": {""remote"": ""14"", ""on-site"": ""1""}}"
"310863","ncs-spain.com","2024-03-06 01:12:16.776+00","linkedin","{""jobCount"": ""3"", ""officeLocationType"": {""hybrid"": ""1"", ""remote"": ""1"", ""on-site"": ""1""}}"
"155863","invences.com","2024-03-05 20:14:28.209+00","linkedin","{""jobCount"": ""3"", ""officeLocations"": null, ""officeLocationType"": {""remote"": ""1"", ""on-site"": ""2""}, ""remoteOfficeLocations"": [""united states""]}"
"285037","cadvil.com","2024-03-06 08:26:59.348+00","linkedin","{""jobCount"": ""1"", ""officeLocations"": null, ""officeLocationType"": {""remote"": ""1""}, ""remoteOfficeLocations"": [""kerala, india""]}"
"296988","thewiseminds.nl","2024-03-05 23:12:29.325+00","linkedin","{""jobCount"": ""1"", ""officeLocationType"": {""remote"": ""1""}}"
"727193","delphix.com","2024-03-14 04:52:34.079+00","linkedin","{""jobCount"": 11, ""officeLocations"": null, ""officeLocationType"": {""hybrid"": null, ""remote"": 11, ""on-site"": null}, ""remoteOfficeLocations"": [""united kingdom"", ""india"", ""singapore"", ""united states""]}"
"287977","meta-sistem.md","2024-03-05 23:06:11.505+00","linkedin","{""jobCount"": ""2"", ""officeLocationType"": {""remote"": ""2""}}"
"714193","zonesindia.co.in","2024-03-08 13:49:32.495+00","linkedin","{""jobCount"": ""28"", ""officeLocationType"": {""hybrid"": ""1"", ""on-site"": ""27""}}"
"244787","studyfetch.com","2024-03-05 23:23:17.695+00","linkedin","{""jobCount"": ""5"", ""officeLocationType"": {""hybrid"": ""2"", ""remote"": ""1"", ""on-site"": ""2""}}"
"297327","metroscope.tech","2024-03-05 23:13:09.604+00","linkedin","{""jobCount"": ""2"", ""officeLocationType"": {""hybrid"": ""1"", ""remote"": ""1""}}"
"311867","devexperts.com","2024-03-14 14:00:37.046+00","linkedin","{""jobCount"": 42, ""officeLocations"": null, ""officeLocationType"": {""hybrid"": 6, ""remote"": 8, ""on-site"": 28}, ""remoteOfficeLocations"": [""porto, porto, portugal"", ""sofia, sofia city, bulgaria"", ""singapore, singapore"", ""tbilisi, georgia"", ""portugal""]}"
"296378","nubiral.com","2024-03-05 23:40:09.32+00","linkedin","{""jobCount"": ""1"", ""officeLocationType"": {""remote"": ""1""}}"
"295391","talent500.co","2024-03-06 00:18:48.626+00","linkedin","{""jobCount"": ""44"", ""officeLocationType"": {""remote"": ""8"", ""on-site"": ""36""}}"
"239452","tp-link.de","2024-03-06 09:22:24.063+00","linkedin","{""jobCount"": ""19"", ""officeLocationType"": {""hybrid"": ""11"", ""remote"": ""3"", ""on-site"": ""5""}}"
"259306","padlet.com","2024-03-05 21:32:15.904+00","linkedin","{""jobCount"": ""11"", ""officeLocationType"": {""on-site"": ""11""}}"
"599163","firsthelpfinancial.com","2024-03-14 06:17:36.337+00","linkedin","{""jobCount"": 12, ""officeLocations"": null, ""officeLocationType"": {""hybrid"": 3, ""remote"": 8, ""on-site"": 1}, ""remoteOfficeLocations"": [""needham, ma"", ""united states"", ""phoenix, az""]}"
"129990","prexcard.com.ar","2024-02-26 10:58:17.925+00","linkedin","{""jobCount"": ""27"", ""officeLocationType"": {""remote"": ""26"", ""on-site"": ""1""}}"
"242629","zigron.com","2024-03-05 14:36:58.259+00","linkedin","{""jobCount"": ""1"", ""officeLocations"": null, ""officeLocationType"": {""remote"": ""1""}, ""remoteOfficeLocations"": [""united states""]}"
"137474","toku.co","2024-03-06 00:23:12.307+00","linkedin","{""jobCount"": ""8"", ""officeLocations"": null, ""officeLocationType"": {""hybrid"": ""5"", ""remote"": ""2"", ""on-site"": ""1""}, ""remoteOfficeLocations"": [""bengaluru, karnataka, india""]}"
"133020","ask4.com","2024-03-13 19:21:45.938+00","linkedin","{""jobCount"": 3, ""officeLocations"": null, ""officeLocationType"": {""hybrid"": 1, ""remote"": 2, ""on-site"": null}, ""remoteOfficeLocations"": [""england, united kingdom""]}"
"741251","mistplay.com","2024-03-08 15:21:03.566+00","linkedin","{""jobCount"": ""19"", ""officeLocations"": null, ""officeLocationType"": {""remote"": ""19""}, ""remoteOfficeLocations"": [""seoul, seoul, south korea"", ""montreal, quebec, canada""]}"
"727800","resource-innovations.com","2024-03-13 22:26:55.917+00","linkedin","{""jobCount"": 62, ""officeLocations"": null, ""officeLocationType"": {""hybrid"": 24, ""remote"": 25, ""on-site"": 13}, ""remoteOfficeLocations"": [""united states"", ""chicago, il"", ""oregon, united states"", ""california, united states"", ""hartford, ct"", ""denver, co"", ""boston, ma"", ""raleigh, nc"", ""san francisco, ca"", ""canada"", ""salt lake city, ut"", ""chandler, az""]}"
"138139","brickredsys.com","2024-03-08 14:41:48.92+00","linkedin","{""jobCount"": ""30"", ""officeLocations"": null, ""officeLocationType"": {""hybrid"": ""7"", ""remote"": ""16"", ""on-site"": ""7""}, ""remoteOfficeLocations"": [""united states"", ""costa rica""]}"
"240929","nexions.com","2024-03-05 20:57:53.68+00","linkedin","{""jobCount"": ""1"", ""officeLocationType"": {""remote"": ""1""}}"
"241704","uniteditinc.com","2024-03-05 21:23:45.77+00","linkedin","{""jobCount"": ""9"", ""officeLocationType"": {""remote"": ""1"", ""on-site"": ""8""}}"
"317766","softstandard.com","2024-03-13 22:49:42.816+00","linkedin","{""jobCount"": 19, ""officeLocations"": null, ""officeLocationType"": {""hybrid"": 1, ""remote"": 5, ""on-site"": 13}, ""remoteOfficeLocations"": [""united states""]}"
"122166","softstandard.com","2024-02-25 21:49:42.615+00","linkedin","{""jobCount"": ""22"", ""officeLocationType"": {""hybrid"": ""1"", ""remote"": ""6"", ""on-site"": ""15""}}"
"176966","beasy4biz.com","2024-02-26 11:11:14.124+00","linkedin","{""jobCount"": ""15"", ""officeLocationType"": {""hybrid"": ""3"", ""remote"": ""12""}}"
"137135","techheads.ie","2024-03-06 11:53:06.664+00","linkedin","{""jobCount"": ""9"", ""officeLocations"": null, ""officeLocationType"": {""hybrid"": ""2"", ""remote"": ""6"", ""on-site"": ""1""}, ""remoteOfficeLocations"": [""greater dublin"", ""ireland""]}"
"309433","printify.com","2024-03-21 12:12:36.392+00","linkedin","{""id"": 309433, ""jobCount"": 72, ""officeLocations"": null, ""officeLocationType"": {""hybrid"": 4, ""remote"": 64, ""on-site"": 4}, ""remoteOfficeLocations"": [""ho chi minh city, ho chi minh city, vietnam"", ""riga, riga, latvia"", ""portugal"", ""tallinn, harjumaa, estonia"", ""cracow metropolitan area"", ""hanoi, hanoi, vietnam"", ""athens, attiki, greece"", ""greater milan metropolitan area"", ""amsterdam, north holland, netherlands"", ""germany"", ""hungary"", ""romania"", ""greater madrid metropolitan area"", ""greater istanbul"", ""vilnius, vilniaus, lithuania""]}"
"119451","printify.com","2024-02-26 10:07:22.477+00","linkedin","{""jobCount"": ""92"", ""officeLocationType"": {""hybrid"": ""5"", ""remote"": ""85"", ""on-site"": ""2""}}"
"131140","tigloo.es","2024-03-05 22:50:39.877+00","linkedin","{""jobCount"": ""21"", ""officeLocations"": null, ""officeLocationType"": {""hybrid"": ""7"", ""remote"": ""1"", ""on-site"": ""13""}, ""remoteOfficeLocations"": [""spain""]}"
"252767","tietalent.com","2024-03-06 09:15:24.838+00","linkedin","{""jobCount"": ""955"", ""officeLocationType"": {""hybrid"": ""311"", ""remote"": ""7"", ""on-site"": ""646""}}"
"159300","solveva.com","2024-03-06 10:08:17.503+00","linkedin","{""jobCount"": ""15"", ""officeLocationType"": {""hybrid"": ""1"", ""remote"": ""14""}}"
"158404","ascendeum.com","2024-03-08 14:45:45.192+00","linkedin","{""jobCount"": ""16"", ""officeLocationType"": {""remote"": ""14"", ""on-site"": ""2""}}"
"233677","redvanworkshop.com","2024-03-05 23:14:26.711+00","linkedin","{""jobCount"": ""2"", ""officeLocationType"": {""remote"": ""2""}}"
"255590","ezypay.com","2024-03-05 19:51:39.397+00","linkedin","{""jobCount"": ""1"", ""officeLocationType"": {""hybrid"": ""1""}}"
"176211","crealogix.com","2024-02-26 09:12:17.16+00","linkedin","{""jobCount"": ""42"", ""officeLocationType"": {""hybrid"": ""17"", ""remote"": ""21"", ""on-site"": ""4""}}"
"711453","crealogix.com","2024-03-14 14:18:44.57+00","linkedin","{""jobCount"": 24, ""officeLocations"": null, ""officeLocationType"": {""hybrid"": 16, ""remote"": 2, ""on-site"": 6}, ""remoteOfficeLocations"": [""zurich, zurich, switzerland"", ""barcelona, catalonia, spain""]}"
"733765","therapybrands.com","2024-03-19 19:11:10.013+00","linkedin","{""id"": 733765, ""jobCount"": 31, ""officeLocations"": null, ""officeLocationType"": {""hybrid"": 1, ""remote"": 26, ""on-site"": 4}, ""remoteOfficeLocations"": [""boston, ma"", ""eagan, mn"", ""birmingham, al""]}"
"121199","scorpapp.com","2024-02-26 12:26:05.167+00","linkedin","{""jobCount"": ""11"", ""officeLocationType"": {""hybrid"": ""5"", ""remote"": ""2"", ""on-site"": ""4""}}"
"151258","tulip.co","2024-03-14 13:35:04.87+00","linkedin","{""jobCount"": 47, ""officeLocations"": null, ""officeLocationType"": {""hybrid"": 2, ""remote"": 6, ""on-site"": 39}, ""remoteOfficeLocations"": [""tokyo, tokyo, japan"", ""london, england, united kingdom"", ""münchen, bavaria, germany"", ""somerville, ma""]}"
"240248","athenatec.com","2024-03-04 22:02:45.413+00","linkedin","{""jobCount"": ""4"", ""officeLocationType"": {""hybrid"": ""1"", ""remote"": ""1"", ""on-site"": ""2""}}"
"134645","gridscale.io","2024-02-26 11:26:40.607+00","linkedin","{""jobCount"": ""9"", ""officeLocationType"": {""remote"": ""7"", ""on-site"": ""2""}}"
"296196","c-hit.com","2024-03-06 09:09:46.271+00","linkedin","{""jobCount"": ""3"", ""officeLocations"": null, ""officeLocationType"": {""remote"": ""1"", ""on-site"": ""2""}, ""remoteOfficeLocations"": [""united states""]}"
"157640","aluxion.com","2024-02-26 10:10:29.427+00","linkedin","{""jobCount"": ""29"", ""officeLocationType"": {""hybrid"": ""5"", ""remote"": ""23"", ""on-site"": ""1""}}"
"141337","kaedim3d.com","2024-03-05 20:09:07.508+00","linkedin","{""jobCount"": ""5"", ""officeLocations"": null, ""officeLocationType"": {""remote"": ""2"", ""on-site"": ""3""}, ""remoteOfficeLocations"": [""london, england, united kingdom""]}"
"243000","bilbomatica.es","2024-03-06 09:11:13.814+00","linkedin","{""jobCount"": ""3"", ""officeLocationType"": {""hybrid"": ""1"", ""remote"": ""2""}}"
"132146","hcmunlocked.com","2024-02-26 11:18:09.526+00","linkedin","{""jobCount"": ""10"", ""officeLocationType"": {""remote"": ""10""}}"
"259443","masterborn.com","2024-03-06 09:11:20.845+00","linkedin","{""jobCount"": ""3"", ""officeLocationType"": {""hybrid"": ""2"", ""remote"": ""1""}}"
